date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1988-07-01,52.6,13.296774193548387,4.290322580645161,30.2,9.358064516129033,7.170967741935484
1988-08-01,23.1,14.525806451612903,4.303225806451613,50.5,9.2,11.55483870967742
1988-09-01,70.2,17.696666666666665,5.64,78.6,10.493333333333334,16.183333333333334
1988-10-01,23.400000000000002,20.700000000000003,7.554838709677419,137.3,10.612903225806452,20.838709677419356
1988-11-01,111.0,23.27,10.306666666666667,160.6,11.84,23.03666666666667
1988-12-01,133.6,27.770967741935483,13.980645161290322,187.5,15.370967741935484,23.82903225806452
1989-01-01,10.1,28.112903225806452,13.490322580645161,221.7,13.577419354838709,27.416129032258063
1989-02-01,18.7,29.942857142857143,14.225,200.4,14.085714285714285,24.974999999999998
1989-03-01,194.0,26.729032258064517,14.225806451612904,142.8,14.98709677419355,17.806451612903224
1989-04-01,128.6,21.513333333333332,10.823333333333332,63.4,14.206666666666667,12.8
1989-05-01,68.7,17.70967741935484,8.619354838709677,36.8,12.154838709677419,8.274193548387096
1989-06-01,60.9,12.286666666666667,3.5733333333333333,24.5,8.986666666666668,6.556666666666667
1989-07-01,50.6,11.751612903225807,2.583870967741935,28.5,8.345161290322581,7.374193548387097
1989-08-01,94.5,12.509677419354839,3.2161290322580647,40.3,8.641935483870967,9.658064516129032
1989-09-01,27.7,16.87666666666667,5.153333333333333,74.4,9.893333333333334,16.676666666666666
1989-10-01,47.6,19.848387096774193,6.764516129032257,117.2,10.380645161290323,20.23225806451613
1989-11-01,62.6,25.746666666666666,11.223333333333333,160.9,13.07,24.706666666666667
1989-12-01,15.2,28.4,12.16451612903226,227.1,12.709677419354838,26.77741935483871
1990-01-01,16.7,30.299999999999997,14.52258064516129,247.6,13.041935483870969,26.270967741935483
1990-02-01,56.900000000000006,28.303571428571427,14.307142857142859,161.4,14.903571428571428,21.807142857142857
1990-03-01,10.0,28.129032258064516,13.180645161290323,176.7,13.548387096774194,21.06451612903226
1990-04-01,77.5,21.803333333333335,10.796666666666665,83.0,13.223333333333333,12.433333333333334
1990-05-01,53.9,17.032258064516128,5.719354838709678,47.7,10.238709677419354,9.951612903225806
1990-06-01,53.4,12.583333333333334,3.4566666666666666,26.1,8.806666666666667,6.48
1990-07-01,99.1,12.141935483870967,5.119354838709677,27.5,9.47741935483871,6.361290322580645
1990-08-01,82.6,13.083870967741936,4.564516129032258,45.1,8.912903225806453,10.04516129032258
1990-09-01,32.5,17.07,5.5633333333333335,76.2,9.8,16.396666666666665
1990-10-01,30.4,21.33225806451613,8.280645161290321,126.7,11.45483870967742,20.651612903225807
1990-11-01,11.0,25.706666666666667,10.273333333333333,189.9,11.686666666666667,25.68
1990-12-01,7.8,29.374193548387098,13.416129032258064,246.4,12.82258064516129,25.625806451612902
1991-01-01,120.0,30.55483870967742,15.706451612903226,249.0,15.912903225806453,27.187096774193545
1991-02-01,1.4,31.02857142857143,13.342857142857143,220.3,13.4,27.614285714285717
1991-03-01,4.6,26.467741935483872,11.312903225806451,165.9,12.064516129032258,19.690322580645162
1991-04-01,17.8,21.39,7.316666666666666,90.7,10.976666666666667,14.47
1991-05-01,5.2,18.23548387096774,4.506451612903225,48.2,9.770967741935483,10.838709677419354
1991-06-01,137.9,14.76,7.556666666666667,29.5,11.366666666666667,5.236666666666666
1991-07-01,79.2,12.603225806451613,3.6516129032258067,30.7,9.135483870967741,7.47741935483871
1991-08-01,70.9,13.167741935483871,3.596774193548387,46.4,8.922580645161291,9.348387096774195
1991-09-01,72.0,15.93,5.373333333333333,70.8,10.09,14.516666666666667
1991-10-01,0.4,22.903225806451612,8.329032258064515,144.6,11.5,23.561290322580643
1991-11-01,9.5,24.363333333333333,8.693333333333333,190.1,10.42,25.233333333333334
1991-12-01,77.19999999999999,26.94516129032258,12.345161290322581,206.6,12.422580645161291,24.851612903225806
1992-01-01,11.8,26.94516129032258,12.329032258064515,234.9,12.061290322580644,29.693548387096776
1992-02-01,30.9,28.2448275862069,13.875862068965516,191.2,13.50344827586207,24.5
1992-03-01,44.6,27.55483870967742,13.80967741935484,151.1,14.69032258064516,19.258064516129032
1992-04-01,36.9,22.133333333333333,9.520000000000001,92.8,11.67,13.686666666666667
1992-05-01,105.1,16.441935483870967,6.183870967741935,40.2,11.067741935483872,9.193548387096774
1992-06-01,31.2,13.1,3.7,26.4,9.22,7.066666666666666
